ACCT_ID,SERIAL_NBR
5267152714,GE9443712
5460278465,GE9387759
4099394078,11616832
3946572000,GE3623739
6281887766,GE3836526
693245666,1359381
8747660233,GE9881973
8511082000,GE3802956
983003125,GE9892230
267051794,GE3620869
6819000245,8065953
4314672000,GE9799426
1294261904,GE8605560
4880672000,GE3799048
5262772000,SS13503585
4561172000,GE9855269
8551285968,GE8571675
9974215998,12210412
4957053754,GE9312516
7609775727,GE9387272
1267483594,11619751
2207365009,GE3658074
4840272000,GE3912961
2203372000,1943309
2503989876,GE2312923
4035872000,GE3662326
4360242625,GE3686276
2357282000,1005834
5447686888,GE9893201
8348780724,GE3732684
9732272000,GE9832737
3749400562,GE9391953
8023782790,GE9765250
952973278,GE3757071
9461672000,GE3876037
5930796802,5272199
1311003826,GE9360927
7960282000,GE9832186
5367672000,SS17981350
1611972000,GE3912906
6805686990,GE4231657
9769372000,GE9880907
815972000,9174718
5896511717,GE3836826
6917315410,1214144
978144300,4970902
1896472000,GE9422240
4977351324,GE3836879
836909336,GE3658096
6303082191,GE3836779
969767455,GE3662946
6792462394,GE3736592
5717032858,GE3757927
8436172000,28862641
314272000,GE3818240
5266572000,GE3686819
9599258581,GE3662691
7493282000,26670149
4381772000,5SS13784852
6797809661,1791506
5807182000,1234019
8987155530,SS18413729
3460082000,GE3686698
9514707073,10720527
9217075788,GE9893231
2706523329,SS17389156
2446082000,SS17753379
6793550571,64967316
5607859936,GE3735528
5775208473,GE3756577
7593182000,61828346
7548093336,GE3834266
5772700126,GE3662388
9789772000,GE3663595
8403972000,GE3925548
4298972000,6760354
4391182000,GE9893177
2075345899,GE9420310
5337419129,GE3971460
8849072000,GE3621599
6990232696,GE3620099
782172000,2400275
6609972000,GE9783031
4374452269,SS13693552
9300282000,GE9797470
9246082000,GE3818134
9050282000,GE3837214
4209103365,SS18413384
5058513782,GE3687327
3822202294,0
8272905044,62583519
3596872000,GE3661383
2562282000,GE9830940
6759443154,GE3660662
9748001802,4896427
9229272000,E49942000000
3662272000,GE3663908
1801572000,1460705
3648471270,21916721
6324082000,SS17688411
8439045959,1290884
3382196195,GE3687920
9682364680,GE5871709
3857595611,GE9421695
3351769616,GE4231942
4865472000,11387907
68672000,GE3656278
2410930711,121449
6285872000,GE3663618
3920464908,2889759
5343131015,GE9850397
7024472000,SS17949632
5451879382,GE9901423
4528059721,GE3925161
5115512782,7721618
2605209020,GE3817922
6828593282,GE5853975
3204957552,SS13168415
6432282000,GE3832170
9661949027,2400114
5964505896,GE4231205
8413082000,4098624
8191172000,GE3662699
1074370451,GE3876049
3790512595,SS18247311
5802360072,GE3645303
3045872000,61830544
1775601577,13608996
696472000,GE3736374
3297870960,GE3661114
6884393155,GE9786645
2354196270,GE9850323
3256907570,GE3912541
150707002,D607136
3957852661,11560687
7191972000,GE9443108
3310422809,GE3835035
6486172000,GE3911180
3514296721,GE3732847
1589772000,SS17952671
147543000,GE9463050
2071155015,GE3970984
2774304387,GE9786742
2379827300,GE3926213
7448282000,61826217
1808282000,GE3760425
9807182000,57651718
7168380811,GE9851260
1988867673,GE3687448
5188472000,1374900
7315998058,GE8571754
7967903138,GE3687989
9182426876,GE9421898
1088272000,GE3835116
1807425278,GE3833828
6833891968,GE9389101
3843172000,61829236
8293282000,GE3623804
8661872000,GE3688306
7667715306,GE3658440
3400572000,GE3799773
2235172000,GE9392123
304000136,8065241
8714043085,5258991
7831324842,GE5855039
3055282000,28445212
9341372000,GE9359750
1558507439,GE9846454
1870427625,23573059
8767183486,4968527
9923759181,GE3799471
968171305,SS17907765
5582571841,CPA1793346
3145807695,GE4231708
483282000,GE3754988
4798253765,GE9911856
6032091632,GE9850649
3459272000,256510
5380264794,D733065
9629772000,SS18065480
2630521922,GE3737521
4842427439,GE3925151
101136020,GE5871706
6428131914,8372801
6367407164,GE3658097
7378472000,SS21847742
9961872000,E56399000000
9321199104,4980605
2867972541,GE9327393
7169082000,GE3687950
3710816164,GE3875795
2339778243,GE9832623
8777011524,GE3875641
8735284670,GE3624376
793082000,GE3734943
9016672000,GE3833702
4497327724,GE9856321
7656972000,61828264
9774472000,GE3624600
2560912867,GE9356911
1615780559,GE9356658
8865355010,13613251
5028772000,GE9419572
4549504581,GE9901297
4440272000,GE9767985
2475872000,GE3661139
1980178506,GE9768604
8471208690,GE9415619
7588367733,GE3858643
6554489427,GE3663791
1420382000,GE3654876
2178798814,GE3910197
390286489,GE3687592
5020103253,2979543
403972000,GE5851623
682799991,GE3858471
753872000,GE3657689
2410013415,GE3661454
6098272000,5172602
3720282000,GE3688640
2499172000,GE3834204
5070041345,56358324
6268257534,GE3735784
9223577294,1624884
9864872000,GE3736525
8285780549,212364
1142282000,GE3799276
5964972000,GE3663195
4721772000,GE9768957
9896764717,GE9912273
7751576382,GE3799928
7661082000,GE9798602
7447637329,1317002
3184330277,GE3818289
1222404353,GE3688256
5287372000,GE9326969
5995342732,GE3913522
4651272000,GE9856348
5975777648,1241517
8332337813,GE9785818
1590270768,GE9364648
8840672000,26973
3234329705,GE3733247
4282372000,28445116
743662872,GE9827994
6446602143,GE9767884
4042592650,1235161
4703872000,GE9767243
1776601838,GE3732799
9750282000,GE3801626
5757072000,GE3733747
868487544,GE3800135
3334584885,12084979
9329282000,GE9763841
388372000,GE3859009
3364972000,GE9830947
7019182000,12210781
9797735382,GE9422558
1708188825,GE3737065
3917429991,GE3663111
7946082000,GE3657141
6734272000,GE3663973
2478725633,8065952
2600093000,1240565
3273572000,GE9832047
4141772000,GE9357659
5164369289,GE9846882
38572000,GE3909787
8006341160,751143
8095174349,GE9364310
8252382000,GE3798355
7631996743,GE3732989
7831822211,GE3659902
7580082000,GE8572585
5086282000,GE3858196
6917871036,GE9800861
5492472000,1209595
9718272000,11152270
795380323,GE9893133
902905779,GE9755472
9275872000,56362239
4689082000,GE3859231
5264472000,4978013
3661383075,GE9418399
7328082000,GE3913063
5945583131,11340853
8783670572,GE5851377
7361726015,GE3624428
3529347933,1523652
6386063426,666173
7172410500,GE9850971
8473572000,GE9901352
1305470159,GE4241704
8231838917,GE5839083
5784872000,10934093
7349832816,8168343
7959670061,255457
1232272000,GE9832308
7147272000,GE3756185
1277272000,7688479
2333272000,1791743
2015873172,SS17910708
4816220528,GE9831094
3130369423,4348702
3848981545,GE3758860
7218299634,GE9391485
1207354493,SS17906096
9109236653,GE5854076
8298082707,GE9418791
5128866210,GE9422065
8641537536,4982642
6447767125,GE5851401
4287372000,GE3836532
9119783835,5136776
6094128947,GE9356862
5998972000,GE9420226
9567377511,GE9313121
5099772000,GE3684494
5302572000,GE3658546
9313282000,GE3736000
8127480160,GE3835502
8699472000,GE8572758
1957272000,GE3685085
4795257663,28446118
9361840055,71778111
868048688,21917167
1870399581,GE3875393
7142952931,GE9911107
1657676162,8066586
2874196377,GE3755857
5057282000,11340116
2896937667,381681
2528472000,GE3657143
9699387611,766699
5071872000,GE3734510
7462481590,GE3644894
5361783281,GE3688595
6376334316,GE9881233
9680391084,GE3914829
8506459159,GE3622682
6282146986,
6198489704,GE9833146
431195813,4979151
4109370238,SS14266952
8260557290,381843
6966182000,GE9326873
8429182000,GE3732695
6867959517,GE3657240
736755391,4043025
6087372000,JC1806000000
1847282000,GE3912327
8951135509,23582658
6315058418,GE3622043
5333666793,13613306
3272415459,Y0565126
4100282000,GE3858604
6122209010,1924991
9012872000,11323544
9186479954,14645254
8402610771,GE3835187
7934082000,GE9855837
7877182000,GE3858529
8964458174,GE9893107
7714872000,28865003
8052382000,SS17814635
6910115175,GE5854228
3062994455,2400605
9019557660,GE3969010
6947072000,GE3755229
9416772000,71781352
235172000,GE3733000
9162014626,Y0533241
966321986,GE3910166
5137107275,GE3835492
5842772000,28445661
167993280,13613673
7939891772,8065899
9474420474,GE9388492
1839390645,D664434
2847097263,GE5852975
1048973199,GE3798557
3186398973,GE3876675
6850282000,GE3798814
4796179772,GE5852733
8495075803,1622504
8611082000,SS18415379
6255997716,12080573
1719942133,GE3657477
6419685790,GE9461890
8174597347,11619322
2213282000,1148096
7760620715,75197403
5169095352,D606809
7661972912,GE3662721
1950656988,GE4241509
8932390205,GE9313474
8570672000,21866577
4866282000,57676517
368880246,13613190
6914872000,13525372
6593182000,GE9419852
1224082000,GE3759524
1397005633,GE4231849
3076472000,GE3663872
274472000,GE3913752
5726537707,GE3925160
216372000,GE3799315
3542672000,GE3621720
5322372000,GE3760820
6342509928,GE3970043
8709622806,GE9359471
1756998448,23582412
3728372000,GE3803796
373572000,GE9829807
1607908349,GE3800288
9751082000,2402482
4138768951,SS18300478
7098872000,GE9415966
1126272000,66930976
3516372000,GE3662584
2864572000,1688987
5239906460,GE3835165
4367398091,GE9463875
5665685457,1358157
1990079206,11615754
3976714257,GE3624799
6456908099,8065469
356082000,SS13167249
3688551478,GE3663299
1229372000,GE3737008
3573453772,GE9831658
7227066077,GE3657720
5188152493,GE3915336
3921772000,26672566
9499685193,12211476
1195672000,GE9882326
3483863086,GE9365105
8929172000,72094424
7360082000,56359512
8246282000,GE3621233
7345150375,GE9911216
2066035306,4898879
3514553047,GE3619518
7592126995,13522204
3761842472,SS18151153
8445772000,15855247
4136377472,SS17534805
1040561354,23572373
5218972000,SS18117719
1520502967,GE9790166
670647684,2402371
8027714021,1736220
337672000,55773550
4260571879,21917964
9641282000,61826040
477270015,GE3969572
579236397,1407136
2580547836,GE3801450
5847890965,GE9328488
3188494913,12210782
6468472000,GE9329611
3605472000,4349221
4476868656,SS18135846
7129282000,13522733
7348605470,SS17978818
1271495750,2980206
2972272000,1927250
9500972000,4015524
1881772000,23583398
7291182000,5136172
1334565966,GE9766905
8475716938,1335662
2124418162,23583557
7531372000,56357189
8110623949,2402071
5498872000,26581740
433172000,61834861
432251663,13767660
1655691614,1236672
1484484777,1491285
3954972000,GE3736284
1950672000,GE3970515
9379191000,4969127
5592168233,GE9364556
3114872000,SS17983520
2440605186,D561878
5998311039,13613194
2622172000,SS17575785
5437972000,GE3656260
5247904824,SS17861294
7835672000,56361983
8344272000,10934350
9547772000,SS18065746
8451811255,GE3837226
9958472000,16336565
9756643304,7688437
5461872000,56357328
8869916649,1622479
1145356617,CPA1791284
1998561641,136245
6940489839,CPA1791126
4808313213,D731712
3505171765,13613759
4911382000,13613524
7772448584,GE9768643
3033627232,1548021
2554534659,1440072
8850484121,2906587
7715172000,55775797
4067215331,2001093
9787174037,3606292
3494554908,GE9463682
2883372000,61828372
4328372000,13694146
5018557111,13526683
3029572000,GE3664169
5365547027,23583568
9160372000,7719897
7470904145,SS13169517
7837195712,8170388
5266172000,8864639
6633351391,5136701
5514684044,11604175
6400313796,GE9797206
8270050113,26581962
1603672000,13010764
8407182000,7687466
9022662631,SS18117715
4005487351,11601228
8062772000,GE3731950
1194331338,P916039
9430082000,SS17949450
482955733,663701
3826349812,14645188
5549428522,2399933
3889572000,1790961
3554172000,11152485
3328989863,136113256
5015799489,GE5852083
8391639189,D751545
9942052659,11327137
1092572000,SS17910752
8327043326,SS18414261
4706168038,1791163
1460344629,62582197
6395272000,56578249
9879614367,13694719
4535345891,SS17575643
5895890801,624787
7593990469,SS13766672
42076340,SS17527822
7232730685,GE3663776
3188082000,4982539
2561705011,CPA1942186
5755282000,GE9764342
9026292876,255269
259176478,13525644
7229670680,1490888
1857121841,D749446
6951172000,SS18065734
9924372000,GE3800491
2001272000,57677691
6171530686,62583548
3501659352,4980107
3714625323,4349496
6469924907,62583375
26618772,57676234
5192338156,211070
2578972000,61832315
5310372000,56358175
5700472000,11340283
8789808500,62582533
2273683116,23595
6915166825,64966485
6862124848,1209734
3655282000,64969119
7029572000,SS17856263
9131672000,SS17722232
4570230360,1336090
5465915825,D751190
3530801120,1790232
9949472000,61828875
536507184,5139648
831372000,26581259
9812625395,256736
755881938,SS18151450
3564051663,SS18043088
9978272000,SS17500074
3048917254,12086486
9904380561,8263294
5618794528,SS17527796
6882170713,5139556
8274695903,2399630
1715172000,11540553
3104502436,11617114
2274382000,SS17529849
1331172000,SS17952707
13872000,16889582
8919013852,D385439
9572620119,28861151
880272000,17170167
114669297,28864623
8930005039,1793969
4284182000,56360912
8138224305,4896416
3472845279,12085196
9146653985,7719425
9165272000,56359442
5124847892,CPA1943627
3722431446,26257
7291972000,11387232
7262671432,4015689
1363362442,SS17978882
8018948050,62580061
8532282000,2301
5041672000,SS17856201
111938013,1358751
929082647,1148276
786874681,546206
4216372000,17169261
4728072000,11321632
1999772000,SS17948969
3543909054,SS18136248
5678282000,61826679
7264872000,61833249
3634772000,10875557
4356572000,11329719
8764282000,SS17069450
7271872000,257047
9028760916,72519958
8360577948,SS17229253
9714904266,4968938
4550082000,61825786
3635426024,4015846
4935082000,1942963
7593872000,61832935
6092872000,5136238
3554872000,13525326
4747936313,8263368
9884663835,CPA1790758
5861297559,13612787
8303472000,6040637
3950082000,1790978
6571838875,SS17446618
2584435534,62583853
3018172000,28446130
6034872000,SS17910631
3281470938,62583726
2807182000,6185706
7555064524,8276994
2127802200,10878317
9008628222,2906026
1879064722,1338301
8255636,SS13768305
450815785,GE5839054
9891843157,4950185
8038362364,61835112
910172000,GE3688902
5536672000,SS17948855
8591300540,62583400
274084573,GE3834814
8834441681,30249812
5955427150,10879678
6276116095,1316100
6114422998,13502803
553972000,57677544
1144873456,4898621
8406754104,72530637
3413672000,662722
9495598118,D537916
5833401442,2399415
4867082000,8278480
5258599653,4982771
8493087340,23573584
8464972000,1292743
238832825,212870
3209172213,4020921
8357009837,1180615
2789082000,61835582
8665182000,SS17575645
3548282000,SS17861201
9000232340,SS17390895
8250282000,57677926
3602247949,GE9894846
999616392,GE9830800
8774972000,16457523
332272000,SS18042924
5210862932,210937
7215182000,SS17812569
460572000,11263320
513282000,61830491
3877672000,6760737
4486282000,11323204
9815842405,214697
5892572000,55776198
6391565108,71781825
1503972000,SS18413770
7042972000,1790671
3981726235,1359756
7505135855,5942501
3239172000,56675759
9203300525,4021958
2403972000,71780385
7583282000,GE9855279
9889772000,SS17715129
1401386083,2441611
765472000,D665029
4471172000,GE3875175
4927262868,GE9849256
5792572000,SS17526658
4634488806,4968524
5954548518,57660917
1455401651,GE9361628
2986837784,915603
1338282000,11150757
822182000,GE3755221
7626372000,61830532
7646572000,SS10525928
26952795,4978972
9800767484,SS18354750
9392510912,57633404
5471345339,SS17722079
3167672000,SS18042921
2509082000,11150325
2670772178,381348
8918772000,61831634
6443082000,SS13690982
8918975991,GE9881144
161651290,11615616
8300159355,57654255
8067860014,71777030
4531870849,SS17861938
4031629964,GE3876024
5619763834,211487
4858030232,66931121
9006133579,13526350
5949725335,4095419
1068067089,1233216
3665942453,GE3910994
3584572000,SS17953102
4372776817,11620258
2217972000,1441134
3169372000,1793538
5724872000,56357999
2513184905,612092
5426272000,61829250
1004460349,751937083
2047372000,24188
6501754903,1548052
4071911381,GE3910168
8191252574,28865754
3390182000,L38100000000
1760572000,GE9328456
6914941595,1624771
7209301752,2905939
1678372000,61826192
4486357474,61826970
6836672000,57675238
7138314524,13524177
1619107610,4968557
9126972000,57677353
3101356809,8170042
9854581049,GE3657218
7664772000,1460993
1943938582,64969109
9608789721,1793853
4534391489,4020784
4435186943,GE3759369
7689151353,CPA1790187
2549312451,1549374
3581857786,1623490
8282402223,11619971
7222881502,4848264
6836056417,1147742
7257182000,61834770
5139509282,380938
126572000,11339632
3126272000,30232457
4198304727,4348682
363397834,2401021
4368343136,GE3757505
403082000,11149411
896372000,6321295
5896474636,61833657
3699539686,13526628
9458601894,SS17978622
4769212552,1397350
9042545973,GE3619653
6171651285,1927501
9712994854,1236647
1423097902,23581703
9802091548,13526619
5771872000,30232236
3721886564,GE9422419
6846282000,GE3800265
6825964045,GE9856639
2950572000,56357745
3480565437,8169586
631572000,11379374
2861872000,61825705
5300775819,1290014
8896272000,62582507
8971182000,11620599
4153372000,11339727
2070525374,4969089
7828854615,5257078
69272000,57631238
672382000,61831596
6501622496,22841867
4984872000,SS18151229
7280717259,11341486
6162772000,7688289
9929172000,211761
4062972000,57677194
5591476508,57633627
5551972000,10877425
5449182000,56357880
3746772000,56610769
7554672000,SS18095080
3903016885,64967319
2947811332,11618266
322412000,SS17688343
3121812000,GE3817805
5811584633,2400514
5351277514,56599754
9694172000,16459144
5302182000,SS17981332
9989572000,61828113
5397492978,7688295
852772000,SS18150192
4592430834,GE9461812
8514872000,5169779
8501178372,1790521
3628082000,61828861
4588880707,57654823
3357680557,12212285
700698127,12085193
4437551797,7721629
8821367460,3607037
3062082000,11340603
3021840316,107200090
9026234347,212140
9915000928,11615979
7797989554,D664870
7406249417,11339966
1397972000,SS18247295
2542499217,SS13788735
5024726606,11613462
9599847789,5139853
4390272000,1622405
7208028354,211317
7089572000,75195945
5714742200,72519657
1523282000,61832497
8671872000,SS17712651
7601501717,1792421
5881372000,GE3684870
8238354249,1943316
4455282000,13524947
5927372000,61830393
280804791,211980
710803682,SS17754065
7621606781,10721915
657866611,CPA1792971
7662272000,SS17389971
2972472000,5136925
4764808707,1622757
1798043592,GE3876600
3897587523,GE3625259
8209082000,GE3801332
5863382000,GE3914827
3581425022,GE3619888
7805972000,GE3737567
1680272747,CPA1791608
6356082000,GE3663426
3080082000,GE3732001
3681816245,GE4231573
5104518223,SS18082202
9978282000,12213238
3311358436,4980646
5189875888,SS13784686
719372000,GE2314011
4929794286,4982484
1519182000,GE3686849
6775651374,GE5870943
6339172000,GE3837555
3340516088,GE3663248
8051066086,GE9391606
9253859513,GE3659173
4277677179,GE9418561
1183372000,GE3661856
2166441581,GE9359427
401872000,GE9418247
1797135662,13608777
8669872000,GE3759319
4192872000,GE9767986
4902642559,GE3661301
5536779046,GE9420381
8613653627,GE9893324
266979853,GE9420127
3074951199,5259107
6165272000,GE9789112
4903572000,GE3688259
4457496762,GE3687632
4052382000,GE3684526
3063777665,GE9415621
3573334027,GE3758819
5965163652,GE9828249
9119822273,GE3661482
9375878977,GE3733968
674701223,7992726
4236177696,GE3817868
615672000,SS17146273
3893182000,10936361
9508172000,56358437
4860372000,7741511
4875372000,61830150
7740395551,SS12033266
2922692683,1623708
9542678462,1790305
4611806428,4015547
5991509280,62584285
511382000,1352380
9731372000,13693445
2565864958,2399647
4536485662,4898190
9873017250,23574689
2965275284,1335381
1878372000,SS13789552
1550680007,P916148
316006344,1357840
9114872000,55774582
2158324958,665391
9905551777,1926615
1732080827,56363588
900503311,381515
1526272000,L02533000000
1655282000,4040949
3660372000,26672255
7059072000,1791165
4540972000,1754165
9260472000,SS18362210
4282000,1008942
3217193715,4898627
9974976415,663732
1430097383,SS17908112
66169962,SS17578563
6237395913,1924776
3618202092,62583438
9373382000,11561199
7701372000,30250558
191968096,1792566
4255215665,SS17688423
5388718362,SS17389165
5373462531,1793919
8773572000,SS18247667
6352916958,SS18135662
3722570031,GE9911881
3370099593,13610767
576647401,GE9391988
8242772000,GE3914909
2678764099,GE3657667
857558963,4968681
2931572000,GE3684821
7564518018,GE3688153
7302272529,GE3967682
9500602212,12210303
3676472000,GE9769252
3956487929,GE3912255
4324316909,GE3619751
2934317428,SS21988573
8464172000,GE9787294
6082719863,GE5839058
3792750420,GE9848568
6733508128,GE5839090
4095272000,GE3620163
6578372000,GE3658329
9359528718,GE3971677
7878400920,8066452
306581597,GE9391992
6402572000,GE3624138
8552337121,GE9765131
5462972000,GE9422387
2774872000,GE9768943
3814082000,GE3737748
4113672000,GE3658047
1283300981,GE9911622
6370627812,GE3800718
1251282000,GE3858252
7461253960,GE9800750
856572000,GE3801239
6222182000,11323706
2915193890,GE3799708
7108958435,21917459
5001282000,GE3831997
1288509197,GE9855738
5548962358,GE9847952
3978272000,GE9443302
8821889915,GE9911524
4355416281,GE3663423
685082000,GE3911376
8317449809,GE3661658
1084032432,GE3755673
2600206924,13610401
6312740195,GE3797971
2904833514,GE3735617
8567543000,Y0006600
134414531,GE3654738
9220907566,GE9846928
1015487760,GE3737728
2132811965,GE9363833
7441671522,GE3759653
4503753151,4896429
3376453541,GE9911539
1399187974,GE5854934
6371043342,GE3798963
7167728394,GE9390744
3919062008,GE9798880
5156772000,GE3799072
5257349240,GE3969901
8328082000,GE3661887
2661872000,GE3658133
1136887084,GE3803596
3485768617,SS17855693
6566872000,GE9418307
2002588841,210886
5881772000,7720711
8683282000,GE3799885
1253034141,GE9855027
9493663339,GE9415922
7754660839,GE3914851
7396172000,GE9847644
2570241792,GE4231289
6919282000,SS11284578
9944282000,GE5853070
9837887498,GE9881670
7595552059,GE9892706
6943972000,SS17885138
710557298,GE9830023
9583135527,SS17710501
9510205991,GE9782986
914872000,SS17933991
8752672000,GE3687480
6051972000,GE3876146
3771245546,GE4241613
9174346079,GE3758503
1072272000,GE9444966
1223956416,SS17730954
6272932967,GE9698606
5096440811,GE3756334
6884160803,GE3686873
3719772000,GE3688626
9757752278,GE3661726
6978282000,GE9312433
1326372000,GE3685072
8536094148,GE9881294
6536182000,GE3832216
214121614,GE9847585
3934372000,GE9766768
518642329,GE3687646
4515672000,GE9798132
9957902542,2905933
6456384905,GE4241674
39591883,GE3912471
1114401925,62582548
2857140847,GE3909570
5514382000,GE3758817
140972000,GE9856001
7496278452,GE3662267
5508030271,GE3801552
3394178465,GE9361585
7560609934,GE3624900
4223849616,GE3968206
7147757881,GE3736131
9866496087,GE9356856
4162972000,GE9856396
7028072000,12210629
7263812007,GE3875394
4532272000,GE3687021
7567635325,8066702
5656380083,GE9827783
5654052764,GE3737850
8121472000,4208719
4804672000,GE3759213
2163972000,GE9786702
2429978490,GE3759870
5644572000,GE9798599
877472000,GE3758868
2616182000,GE3661193
6779740041,P915758
2097372000,GE9798083
9348786656,GE4231120
4456472000,26580986
7746282000,GE9796058
5224035419,4980882
1274172000,E10511000000
7751272000,GE3757678
2476872000,6093977
2900339746,GE9789018
575297738,381970
1592572000,GE3913068
6151972000,GE3755530
3087321747,2000258
9629394462,GE3624496
8017603507,GE3732178
4247772000,GE9391941
1740022087,GE9854454
94672000,GE3663953
6604080400,GE3733850
3134367556,GE9414317
9423858766,GE3733421
3783419875,GE4231627
3099808742,GE3971324
4388872000,GE9901259
3837282000,GE9443467
5669772000,GE3687702
7784872000,GE9768633
7226889682,GE3687974
2878140261,GE5853324
886972000,GE3689202
2933272000,GE9782995
960829009,GE3658015
9975272000,GE3662077
5654680965,11617246
6050856746,GE5852385
6462978111,GE3926757
4191772000,GE9766010
2893548514,GE9895703
5362672000,GE3835959
1685672000,GE3802470
8747543000,GE9463658
2715972000,GE8572648
9307080049,4896260
4715172000,28865216
4689820777,GE9856695
9794617516,GE8605460
6091691500,4968513
9299239146,GE5851484
8652093000,GE8605604
7959272000,GE3757943
8339172000,GE9845879
4012836365,665775
5835572000,GE3802712
178889253,GE9848722
130457182,GE3686446
6736272000,GE9783667
2991333313,GE3735692
5756146136,CPA1942567
1504457693,1358160
8594219085,GE9418018
8041972000,SS17907760
458925230,GE9829535
5765182000,GE3662140
4737536937,GE5853515
615172000,GE3858693
834258596,1359318
5842382000,GE3736186
8213356149,GE3655888
6752213509,GE9421791
3475395291,GE5854339
1918696283,GE3663735
8147872000,GE3657152
1830972000,GE9798651
4970082000,GE3622465
8970931499,GE9790260
5920609596,11151267
8677045551,GE9845757
9975774259,GE3911299
3162852255,GE3802620
8102187890,GE9912194
3288591447,GE3733449
9657182000,GE9390767
9905365953,GE5838952
4165972000,GE3733921
1186172000,GE3875156
4308879219,GE3833358
1881868911,GE9417100
2786451760,GE3756599
9167182000,GE9854721
8246572000,GE3645508
1132964687,GE3688220
9097053059,13609930
3449357860,GE9894765
9261566783,GE3803443
834372000,11322506
6804282000,GE3736759
3586862686,GE9849656
8031082000,GE3663782
384872000,5139864
3700805054,GE9356435
6373572000,GE9361151
6658564450,GE9911528
4773382000,GE9313094
7413282000,GE3685360
9632916853,GE9765627
8780082000,GE3756035
1761372000,GE9856501
5541672000,10721193
7861180843,GE3969090
6364496236,GE8572079
9844382000,GE3661793
5532082000,GE3735659
8325892,GE3803158
9502160890,GE3662637
1248087433,GE3620181
6627632515,GE9360182
674872000,GE9895268
4242282000,GE3758748
3507966189,663710
6510772000,GE3661855
5268472000,GE9391956
5906280814,2979672
1862674378,GE3969634
4159072000,SS17722013
1861172000,GE3836449
84872000,GE9901614
5911684157,GE3737097
8554272000,GE9786752
7349512766,GE9901549
3141772000,GE9845880
4271481117,8066243
3364570424,GE3876066
8144572000,GE9798137
5079372000,GE9848537
7270470540,GE3687031
1988859897,GE9845965
5149433850,5942613
6447819884,1180675
766344898,GE3968761
4217205979,SS12030881
7094208148,GE9911419
4996472000,GE3911161
4278282000,GE3801253
2946472000,GE3836596
478172000,GE9847931
9854372000,GE9798710
5065810115,GE9786758
7816372000,GE3662578
8185572000,4097531
5002382000,13613605
6522182000,GE9768832
8329272000,210783
7089072000,GE9419454
1821970250,9175632
1946972000,57676866
6139147678,4981854
2759082000,GE9785568
3730093000,15458452
5202372000,GE3914670
2634638620,10877475
7928701146,GE3657666
7088580985,GE3662046
5158239265,GE3801219
3191964784,GE9391912
490491651,GE5871207
7151272000,SS13503735
149083755,GE5851583
616638807,GE3657648
911382000,GE3619735
6152715736,GE3874963
3652078662,4980768
2988772000,GE3756586
5689072000,GE3759388
2933115724,4982825
7746272000,GE9765266
4610472000,GE3799467
1782572000,GE3802715
5010094446,GE9911710
9511082000,GE2314205
5737768440,GE3968207
3561382000,GE3732330
9654872000,GE3733631
7446677598,12210306
9799245263,4021839
4708660010,13612845
8847337437,SS13768168
1151282000,GE9848401
7749188286,SS17933978
5079972000,GE3663419
8598229876,8857038
2746618968,GE9417138
733909478,GE9442601
1754282000,GE3801576
7866541682,15555981
6372972000,SS17172667
1585672000,7741631
5118127650,GE9786624
9502789059,GE3655587
6068172000,752124
566227528,5942022
3973887767,GE3911049
8060282000,GE3859669
2004081285,1542817
4730603542,GE9787825
5467543000,7971027
1771872000,GE3657409
6718472000,GE9901254
1282970707,GE9828247
1032541505,GE3655632
4956182000,GE3734635
8814408177,GE3733798
9944384944,GE9855804
6537282000,4898384
3513972000,GE3654852
5224024335,GE9895161
3701472000,GE3733027
5679488981,GE3686765
3887672000,GE3658737
2137382505,GE9848803
8012847140,GE3875790
9327757801,GE9911752
8726505055,GE9912115
2356426832,GE9766012
9414170297,D606181
8617031650,GE3835026
87082000,GE9784754
3850872000,GE3803163
2331672000,GE3660083
9274239163,GE3925215
4309672000,GE3859788
1368937098,GE9832786
5407094452,GE3685343
296736218,GE9845953
7436442552,GE3926517
4487671261,Q1170776
3160697375,GE3910773
8754672000,GE3799726
4556222779,GE3912597
6020073761,GE5853787
5224872000,GE3803254
8956485814,1548388
4858276539,GE3859439
8792262851,GE3686388
4446572000,GE3832579
7960634281,9174599
9719988050,GE9893514
9561045247,GE3817908
7822672000,GE9419431
8922972000,GE3818165
3670846825,GE9358429
8349960201,GE3689115
2114972000,GE9782873
656472000,GE9785991
6642547453,GE4231123
2335472000,GE9814860
8640000999,GE3924912
9091772000,GE9829726
7280082000,GE9828448
6134517167,GE3967659
614272000,GE3832060
5263080481,GE3756323
14272000,GE3833651
8706772000,GE9312453
897372000,GE3971679
2413276095,GE9912097
972773724,GE3758393
9215672000,GE9801589
8721182000,GE3835095
1026272000,GE3969145
6630684962,13525386
6060810207,GE9442460
1950112680,GE9892638
5365103205,4981853
6584264091,GE3657299
9263382000,GE3817911
5818493633,GE9892630
4537783776,GE3760227
6070872000,GE9828298
2974392901,GE9358679
9268072000,GE3760925
1501898511,GE9764958
2721775799,GE4231629
496107777,GE9801360
3362401656,8066499
8584382000,GE9356889
5062282000,GE9364783
6703282000,GE3663614
7007354222,GE9910748
8930492517,GE9894999
6342676910,GE9787256
7888510776,GE4241672
7274796874,4979152
9531818063,GE3737589
6488772000,GE3734489
9029414682,GE9833096
